"article_id","price","sellable_online"
424294,456,TRUE
778867,2696,TRUE
313995,5300,TRUE
636122,3120,TRUE
955107,1240,TRUE
861894,3355,TRUE
699623,94,TRUE
866724,939,TRUE
412731,1760,TRUE
990785,4888,TRUE
691134,450,TRUE
694301,1500,TRUE
950868,6614,TRUE
555347,1266,TRUE
918696,2575,TRUE
940567,195,TRUE
369710,995,TRUE
476257,225,TRUE
965936,1400,TRUE
767923,4345,TRUE
200046,195,TRUE
803956,2176,TRUE
708478,3165,TRUE
969994,2395,TRUE
883387,3960,TRUE
461929,3540,TRUE
237645,195,TRUE
803208,3222,TRUE
303636,1695,TRUE
902173,1840,TRUE
426076,6065,TRUE
433983,502,TRUE
382875,435,TRUE
595193,890,TRUE
403816,2990,TRUE
721289,385,TRUE
574368,285,TRUE
874145,495,TRUE
737628,565,TRUE
919880,1210,TRUE
596662,493,TRUE
572638,235,TRUE
525437,295,TRUE
736347,9,TRUE
893664,245,TRUE
660108,195,TRUE
239529,645,TRUE
616623,395,TRUE
572411,395,TRUE
702819,375,TRUE
735400,125,TRUE
911378,135,TRUE
577179,325,TRUE
563537,550,TRUE
672815,140,TRUE
252867,25,TRUE
953332,1095,TRUE
730148,425,TRUE
835075,395,TRUE
829146,549,TRUE
814267,1095,TRUE
372501,395,TRUE
175728,129,TRUE
964549,690,TRUE
127574,1545,TRUE
938807,69,TRUE
380055,311.4,TRUE
874844,875,TRUE
895926,237,TRUE
105686,103,TRUE
613076,125,TRUE
594640,55,TRUE
954267,15,TRUE
145075,115,TRUE
186230,100,TRUE
385078,150,TRUE
551756,675,TRUE
645787,349,TRUE
445391,280,TRUE
272326,325,TRUE
669423,10,TRUE
805166,107.4,TRUE
918995,525,TRUE
121009,155,TRUE
876388,645,TRUE
613919,100,TRUE
344745,175,TRUE
186928,195,TRUE
153148,35,TRUE
156845,25,TRUE
663026,45,TRUE
721424,465,TRUE
167339,110,TRUE
292399,450,TRUE
663635,125,TRUE
863731,50,FALSE
286280,327,TRUE
195326,35,TRUE
439633,35,TRUE
830956,1645,TRUE
781941,195,TRUE
457181,190,TRUE
583197,295,TRUE
549939,25,TRUE
238050,25,TRUE
521451,300,TRUE
759508,445,TRUE
197588,177,TRUE
591262,129,TRUE
207667,29,TRUE
526458,29,TRUE
853356,375,TRUE
356612,45,TRUE
488598,2295,TRUE
972140,345,TRUE
397077,140,TRUE
365160,80,TRUE
990151,175,TRUE
719255,595,TRUE
614160,316,TRUE
539377,145,TRUE
899522,215,TRUE
850949,745,TRUE
773709,316,TRUE
359509,129,TRUE
373518,356,TRUE
913990,395,TRUE
338235,595,TRUE
530561,59,TRUE
654577,35,TRUE
716349,995,TRUE
788671,250,TRUE
315530,445,TRUE
307531,695,TRUE
917316,100,TRUE
936511,177,TRUE
402995,2295,TRUE
685491,49,TRUE
970400,395,TRUE
711556,796,TRUE
997218,135,TRUE
778713,275,TRUE
950488,395,TRUE
797252,299,TRUE
350878,345,TRUE
961742,275,TRUE
629507,595,TRUE
242935,50,TRUE
164504,15,FALSE
352820,345,TRUE
767698,39,FALSE
298106,995,TRUE
165846,537,TRUE
294936,175,TRUE
945949,385,TRUE
310653,1315,TRUE
171248,665,TRUE
557268,1845,TRUE
874139,477,TRUE
194274,2580,TRUE
685811,245,TRUE
810195,395,TRUE
927136,6965,TRUE
151545,270,TRUE
873926,1425,TRUE
315058,175,TRUE
737082,678,TRUE
688181,924,TRUE
824075,1538,TRUE
226632,519,TRUE
360204,1099,TRUE
619853,4055,TRUE
876876,3875,TRUE
993936,820,TRUE
526142,8295,TRUE
551590,245,TRUE
629137,980,TRUE
883381,1315,TRUE
194116,775,TRUE
816024,415,TRUE
911011,415,TRUE
950027,255,TRUE
459504,1176,TRUE
711766,1280,TRUE
970695,1600,TRUE
858021,565,TRUE
489521,925,TRUE
103084,2025,TRUE
571648,5240,TRUE
202637,555,TRUE
753392,675,TRUE
152383,1220,TRUE
116051,382,TRUE
468171,1280,TRUE
863714,5275,TRUE
982052,3493,TRUE
921281,2165,TRUE
175628,395,TRUE
928682,1225,TRUE
962474,150,TRUE
613791,59,TRUE
828512,2725,TRUE
679651,2725,TRUE
486872,745,TRUE
747713,3760,TRUE
624042,1075,TRUE
560575,4545,TRUE
900912,7400,TRUE
364263,2500,TRUE
303442,6440,TRUE
337136,3900,TRUE
525276,275,TRUE
406306,3760,TRUE
379482,8380,TRUE
694264,4770,TRUE
335219,7873,TRUE
685421,1727,TRUE
576346,4145,TRUE
703982,1995,TRUE
812188,5995,TRUE
816692,2295,TRUE
762552,4265,TRUE
803428,2932,TRUE
801489,1635,TRUE
271501,500,TRUE
531148,6110,TRUE
643139,520,TRUE
448015,680,TRUE
367863,375,TRUE
689765,2920,TRUE
880112,1295,TRUE
729538,3845,TRUE
484123,205,TRUE
185205,1290,TRUE
277839,1690,TRUE
717759,1350,TRUE
118617,3064,TRUE
217446,6608,TRUE
611951,1961,TRUE
772297,1095,TRUE
710079,2358,TRUE
275710,974,TRUE
829020,135,TRUE
660938,1395,TRUE
380700,140,TRUE
309026,1000,TRUE
638513,2370,TRUE
824868,2960,TRUE
968586,310,TRUE
256917,3410,TRUE
896242,1773,TRUE
685760,275,TRUE
868678,1875,TRUE
770198,4265,TRUE
361537,2395,TRUE
957172,3394,TRUE
486052,589,TRUE
434097,3590,TRUE
738239,2397,TRUE
528885,2710,TRUE
970143,3113,TRUE
701781,2100,TRUE
335896,785,TRUE
919508,1835,TRUE
146771,1940,TRUE
606002,1259,TRUE
751347,139,TRUE
555017,95,TRUE
654438,375,TRUE
996516,995,TRUE
266465,475,TRUE
120692,325,TRUE
450354,795,TRUE
947826,199,TRUE
942233,100,TRUE
679096,475,TRUE
391906,15,TRUE
959927,149,TRUE
528394,195,TRUE
528688,195,TRUE
267665,19,TRUE
722253,59,TRUE
686172,275,TRUE
136128,39,TRUE
935089,125,TRUE
611901,3560,TRUE
577992,309,TRUE
351894,475,TRUE
749853,645,TRUE
154217,30,TRUE
908963,1695,TRUE
764510,149,TRUE
245264,1196,TRUE
463161,170,TRUE
779274,180,TRUE
919588,1295,TRUE
559768,295,TRUE
218692,100,TRUE
360225,15,TRUE
120123,195,TRUE
322870,745,TRUE
382391,545,TRUE
784087,945,TRUE
319465,895,TRUE
992416,80,TRUE
105559,795,TRUE
810447,115,TRUE
832598,22,TRUE
979631,395,TRUE
865417,2275,TRUE
282958,100,TRUE
497244,100,TRUE
570373,50,TRUE
651483,30,TRUE
695947,417,TRUE
400275,1516,TRUE
716603,19,TRUE
715798,395,TRUE
499964,125,TRUE
571368,250,TRUE
161069,385,TRUE
891327,89,TRUE
945629,22,TRUE
778354,15,TRUE
279983,1895,TRUE
370901,495,TRUE
284367,35,TRUE
549857,345,TRUE
694775,330,TRUE
519413,22,TRUE
750342,50,TRUE
315561,129,TRUE
204259,225,TRUE
771917,796,TRUE
602741,57,TRUE
943153,795,TRUE
805399,35,TRUE
617025,795,TRUE
513984,84,TRUE
991114,495,TRUE
862140,220,TRUE
187201,95,TRUE
537084,45,TRUE
973852,825,TRUE
322504,129,TRUE
616216,59,TRUE
137874,320,TRUE
630313,595,TRUE
556127,1495,TRUE
284405,519,TRUE
936910,795,TRUE
804355,80,TRUE
145169,95,TRUE
810187,17.4,TRUE
183555,375,TRUE
269208,300,TRUE
661200,445,TRUE
332163,475,TRUE
701897,595,TRUE
467309,100,TRUE
651670,555,TRUE
738026,495,TRUE
377564,600,TRUE
475368,149,TRUE
144999,175,TRUE
316668,75,TRUE
385930,75,TRUE
426585,695,TRUE
725922,22,TRUE
317019,60,TRUE
380551,35,TRUE
208044,60,TRUE
737211,495,TRUE
648866,595,TRUE
300392,495,TRUE
804041,225,TRUE
622771,101.5,TRUE
364525,295,TRUE
607138,115,TRUE
891951,1845,TRUE
647400,60,TRUE
139501,60,TRUE
647266,195,TRUE
542439,150,TRUE
384117,299,TRUE
334504,399,TRUE
941264,245,TRUE
154724,695,TRUE
793231,175,TRUE
806809,245,TRUE
157260,140,TRUE
581164,895,TRUE
699437,190,TRUE
374071,2950,TRUE
457076,495,TRUE
389615,1220,TRUE
967211,530,TRUE
669295,1280,TRUE
188748,420,TRUE
360108,2695,TRUE
811250,2085,TRUE
324442,2095,TRUE
822997,1231,TRUE
423931,444,TRUE
830522,1301,TRUE
323164,1215,TRUE
145052,1795,TRUE
416607,1395,TRUE
724112,695,TRUE
730754,2595,TRUE
583825,695,TRUE
298500,1390,TRUE
653682,1515,TRUE
683905,2285,TRUE
225587,385,TRUE
594111,1176,TRUE
824873,660,TRUE
330498,865,TRUE
451431,2410,TRUE
968019,1585,TRUE
849912,1695,TRUE
207354,1149,FALSE
518318,1975,TRUE
343182,4565,TRUE
190094,1975,TRUE
638647,1975,TRUE
603396,1975,TRUE
161547,775,TRUE
100025,1285,TRUE
495579,5465,TRUE
434099,2765,TRUE
606973,459,TRUE
551258,580,TRUE
969659,3300,TRUE
407772,1360,TRUE
411173,3795,TRUE
987250,745,TRUE
737344,730,TRUE
118873,675,TRUE
113466,29.4,TRUE
707214,1225,TRUE
569523,88,TRUE
788899,810,TRUE
358313,3190,TRUE
593953,6575,TRUE
448448,2045,TRUE
667618,5600,TRUE
909243,6000,TRUE
683669,6295,TRUE
119150,3100,TRUE
403372,665,TRUE
305180,925,TRUE
958529,2385,TRUE
201215,5810,TRUE
309325,4265,TRUE
930573,920,TRUE
357831,1320,TRUE
655372,4390,TRUE
310884,1160,TRUE
884976,844,TRUE
546164,1044,TRUE
531811,1325,TRUE
964271,6030,TRUE
256068,8395,TRUE
359583,1000,TRUE
705117,2380,TRUE
733756,2350,TRUE
143722,1735.5,TRUE
537199,2187,TRUE
664024,3286,TRUE
845879,1035,TRUE
145876,1976,TRUE
118453,1085,TRUE
934021,915,TRUE
587263,2575,TRUE
216895,2610,TRUE
616434,225,TRUE
335816,3162,TRUE
520568,2176,TRUE
667639,1092,TRUE
551969,2740,TRUE
950798,2535,TRUE
488337,355,TRUE
606153,979,TRUE
673881,2246,TRUE
735267,950,TRUE
378422,210,TRUE
204012,2255,TRUE
312689,3985,TRUE
280658,265,TRUE
305559,2945,TRUE
291091,200,FALSE
747753,199,TRUE
551821,5,TRUE
930936,89,TRUE
969260,195,TRUE
123626,225,TRUE
908954,275,TRUE
238381,945,TRUE
826231,205,TRUE
750111,179,TRUE
838602,29,TRUE
741700,995,TRUE
300412,195,TRUE
618162,895,TRUE
909488,595,TRUE
555896,695,TRUE
757703,195,TRUE
694103,795,TRUE
575933,145,TRUE
159478,149,TRUE
475096,17,TRUE
456031,35.4,TRUE
575974,357,TRUE
854334,260,TRUE
587891,595,TRUE
478931,995,TRUE
783983,175,TRUE
875584,345,TRUE
292998,175,TRUE
476749,103,TRUE
809827,100,TRUE
641827,695,TRUE
930800,475,TRUE
408274,125,TRUE
956819,545,TRUE
294817,595,TRUE
520281,325,TRUE
535398,725,TRUE
352309,245,TRUE
786148,125,TRUE
529013,320,TRUE
877121,280,TRUE
853329,195,TRUE
509139,395,TRUE
461461,27,TRUE
355931,125,TRUE
204509,19,TRUE
147162,55,TRUE
820445,346.5,TRUE
911146,295,TRUE
748261,70,TRUE
106506,275,TRUE
882950,1995,TRUE
577141,995,TRUE
264179,795,TRUE
295525,80,TRUE
774511,175,TRUE
258269,29,TRUE
692593,49,TRUE
695105,99,TRUE
765259,60,TRUE
278234,225,TRUE
302897,51,TRUE
790322,395,TRUE
924383,395,TRUE
323088,645,TRUE
413381,695,TRUE
600985,155,TRUE
918165,29,TRUE
202149,276,TRUE
565635,995,TRUE
162351,39,TRUE
730348,495,TRUE
395708,1100,TRUE
976235,159,TRUE
510190,340,TRUE
747025,69,TRUE
202428,495,TRUE
828985,2396,TRUE
873649,129,TRUE
151258,845,TRUE
259111,200,TRUE
574325,1295,TRUE
372245,395,TRUE
987818,50,TRUE
407461,245,TRUE
660980,695,TRUE
488109,1995,TRUE
294677,675,TRUE
429752,1036,TRUE
550655,575,TRUE
965955,445,TRUE
299908,1345,TRUE
207125,225,TRUE
400226,195,TRUE
722160,100,TRUE
314857,60,TRUE
936566,2395,TRUE
272404,45,TRUE
306470,100,TRUE
367817,595,TRUE
760310,195,TRUE
982685,95,TRUE
606622,175,FALSE
877998,245,TRUE
353654,139,TRUE
531084,275,TRUE
980823,4240,TRUE
473006,285,TRUE
597374,745,TRUE
589081,125,TRUE
664253,1834,TRUE
383275,6024,TRUE
493150,410,TRUE
886717,2805,TRUE
685471,675,TRUE
361763,1685,TRUE
723207,1300,TRUE
548072,1295,TRUE
188716,4935,TRUE
550510,615,TRUE
418066,635,TRUE
830636,1545,TRUE
433747,2995,TRUE
275310,890,TRUE
750066,2892,TRUE
604696,650,TRUE
605759,774,TRUE
206557,359,TRUE
470682,1675,TRUE
879340,1535,TRUE
332052,2176,TRUE
864689,220,TRUE
923097,1590,TRUE
679185,1786,TRUE
774789,1090,TRUE
498080,2930,TRUE
519505,428,TRUE
494852,1081,TRUE
371844,1320,TRUE
984366,1390,TRUE
217223,111,TRUE
262485,440,TRUE
504138,1841,TRUE
612078,1910,TRUE
581896,3060,TRUE
856979,685,TRUE
916126,1640,TRUE
372382,200,TRUE
427952,2765,TRUE
953519,1860,TRUE
562816,1320,TRUE
573566,500,TRUE
419272,620,TRUE
379896,1385,TRUE
495140,195,TRUE
176941,2296,TRUE
535246,297,TRUE
140442,600,TRUE
832213,2620,TRUE
315388,200,TRUE
332284,4585,TRUE
315291,4800,TRUE
789847,5800,TRUE
337322,2695,TRUE
799488,3108,TRUE
477389,3395,TRUE
766031,2792.8,TRUE
514502,150,TRUE
665016,676,TRUE
365035,4175,TRUE
371255,1950,TRUE
259553,1225,TRUE
831305,3032,TRUE
881178,995,TRUE
971685,2500,TRUE
274462,1395,TRUE
307694,2235,TRUE
777305,4215,TRUE
544355,4265,TRUE
724470,499,TRUE
793913,9585,TRUE
505616,1015,TRUE
922618,1610,TRUE
729761,320,TRUE
939550,640,TRUE
840851,905,TRUE
993186,2775,TRUE
634078,3805,TRUE
367977,3240,TRUE
936731,1260,TRUE
546165,800,TRUE
665471,579,TRUE
743403,1039,TRUE
547526,1200,TRUE
200559,1815,TRUE
151646,5465,TRUE
310898,450,TRUE
637880,3664,TRUE
753127,70,TRUE
764112,1899.5,TRUE
260133,2665,TRUE
316091,1695,TRUE
364082,4675,TRUE
738667,1700,TRUE
219326,675,TRUE
921174,3360,TRUE
360097,1820,TRUE
993437,920,TRUE
100488,1611,TRUE
226794,2412,TRUE
113408,2865,TRUE
778318,795,TRUE
920513,3345,TRUE
835775,180,TRUE
969198,350,TRUE
142786,405,TRUE
428369,1300,TRUE
398276,1870,TRUE
603529,1940,TRUE
725763,4200,TRUE
217475,3775,TRUE
216968,2190,TRUE
215631,2125,TRUE
555154,995,TRUE
578694,1245,TRUE
598084,1830,TRUE
193659,225,TRUE
316875,2255,TRUE
313757,1350,TRUE
863063,155,TRUE
586948,4230,TRUE
901674,550,TRUE
394971,155,TRUE
670053,554,TRUE
782999,324,TRUE
472569,645,TRUE
108221,10,TRUE
719027,695,TRUE
324015,745,TRUE
229166,45,TRUE
559679,275,TRUE
991767,69,TRUE
794678,70,TRUE
841338,125,TRUE
590865,245,TRUE
911050,445,TRUE
984635,276,TRUE
326146,179,TRUE
541307,205,TRUE
725515,165,TRUE
377032,249,TRUE
112289,225,TRUE
261582,159,TRUE
495556,79,TRUE
401263,95,TRUE
566269,476,TRUE
862332,645,TRUE
885484,6680,TRUE
727755,225,TRUE
435593,225,TRUE
615052,339,TRUE
820476,177,TRUE
717042,595,TRUE
868053,25,TRUE
896155,75,TRUE
900623,11.4,TRUE
877789,75,TRUE
546033,299,TRUE
330605,100,TRUE
560259,345,TRUE
326293,2375,TRUE
393023,225,TRUE
372235,399,TRUE
670552,300,TRUE
513521,225,TRUE
328541,139,TRUE
998680,150,TRUE
736917,205,TRUE
305894,103,TRUE
538475,100,TRUE
393291,25,TRUE
311245,84,TRUE
868737,210,TRUE
485256,55,TRUE
449053,125,TRUE
562395,195,TRUE
643199,99,TRUE
345373,155,TRUE
426295,22,TRUE
239203,27,TRUE
124680,49,TRUE
859599,695,TRUE
734459,3,TRUE
127492,175,TRUE
422377,27,TRUE
741846,35,TRUE
542308,17,TRUE
257156,225,TRUE
223505,225,TRUE
797714,600,TRUE
903887,79,TRUE
395199,995,TRUE
591026,845,TRUE
983759,345,TRUE
851976,149,TRUE
191423,475,TRUE
392819,1495,TRUE
702365,545,TRUE
241772,295,TRUE
662321,275,FALSE
371055,89,TRUE
659979,49,TRUE
204367,395,TRUE
883742,495,TRUE
199739,297.5,TRUE
416069,59,TRUE
475115,695,TRUE
258685,140,TRUE
650091,125,TRUE
403002,945,TRUE
865529,14.4,TRUE
662120,15,TRUE
497241,30,TRUE
480833,1495,TRUE
381099,995,TRUE
788449,845,TRUE
172758,1600,TRUE
813974,900,TRUE
385281,400,TRUE
239739,695,TRUE
397479,595,TRUE
285179,375,TRUE
390928,100,TRUE
479385,145,TRUE
819700,395,TRUE
632929,100,TRUE
804537,395,TRUE
228139,80,TRUE
500640,134,TRUE
231154,160,TRUE
932586,1196,TRUE
469869,295,TRUE
834204,20,TRUE
432859,350,TRUE
399159,595,TRUE
309677,295,TRUE
295527,327,TRUE
549867,349,TRUE
853532,206.5,TRUE
610885,100,TRUE
661062,125,TRUE
908457,149,TRUE
909553,450,TRUE
259776,245,TRUE
438948,3055,TRUE
951372,85,TRUE
234597,510,TRUE
333370,475,TRUE
744943,495,TRUE
178571,325,TRUE
688991,1645,TRUE
560359,1995,TRUE
503186,900,TRUE
822687,1645,TRUE
167088,1128,TRUE
114395,2745,TRUE
300528,1581,TRUE
110495,4295,TRUE
754615,990,TRUE
225781,420,TRUE
757794,376,TRUE
123017,235,TRUE
314671,550,TRUE
623635,430,TRUE
711207,1735,TRUE
806518,810,TRUE
138907,3065,TRUE
380637,1085,TRUE
346703,1499,TRUE
152398,350,TRUE
834740,980,TRUE
597285,1300,TRUE
177764,6780,TRUE
342475,4580,TRUE
516380,2295,TRUE
566367,340,TRUE
318703,3115,TRUE
743892,3885,TRUE
957130,300,TRUE
895010,1020,TRUE
644395,1750,TRUE
543260,1388,TRUE
785218,3225,TRUE
339905,545,TRUE
244897,995,TRUE
953969,2195,TRUE
272871,1045,TRUE
649691,1445,TRUE
949936,1895,TRUE
548624,1140,TRUE
772516,1260,TRUE
912791,5700,TRUE
576377,8900,TRUE
139577,1795,TRUE
541441,3795,TRUE
478424,275,TRUE
236644,542,TRUE
117818,2034,TRUE
123549,1550,TRUE
409558,5495,TRUE
838386,3795,TRUE
659804,1948,TRUE
139165,7988,TRUE
206020,7610,TRUE
353205,835,TRUE
290968,1385,TRUE
344817,5275,TRUE
184679,3775,TRUE
735919,1590,TRUE
155732,1850,TRUE
214395,1995,TRUE
783632,939,TRUE
290007,1000,TRUE
454744,6585,TRUE
972635,943.5,TRUE
322396,115,TRUE
912822,1976,TRUE
361148,1266,TRUE
781325,6065,TRUE
521066,2385,TRUE
944558,3695,TRUE
464643,2236,TRUE
749297,1150,TRUE
984281,2470,TRUE
711489,225,TRUE
977098,1990,TRUE
601111,3165,TRUE
782024,1195,TRUE
421025,1595,TRUE
346443,2875,TRUE
428437,2535,TRUE
219872,1445,TRUE
311381,5145,TRUE
129298,5945,TRUE
312904,2730,TRUE
785356,1890,TRUE
755956,1970,TRUE
435095,450,TRUE
422226,450,TRUE
570500,624,TRUE
433637,1510,TRUE
350074,2940,TRUE
721404,4390,TRUE
251504,2045,TRUE
902478,235,TRUE
814555,195,FALSE
182315,2975,TRUE
172451,220,TRUE
703989,30,TRUE
914457,55,TRUE
888622,299,TRUE
587661,179,TRUE
843292,175,TRUE
882869,275,TRUE
503918,695,TRUE
519109,19,TRUE
104139,175,TRUE
396160,25,TRUE
271238,145,TRUE
432827,125,TRUE
292581,519,TRUE
588563,175,TRUE
957124,245,TRUE
827210,395,TRUE
219264,15,TRUE
817864,195,TRUE
637744,945,TRUE
845024,145,TRUE
650924,445,TRUE
829534,195,TRUE
983958,620,TRUE
424871,195,TRUE
556615,2125,TRUE
634794,35,TRUE
148027,1095,TRUE
751106,625,TRUE
832010,595,TRUE
958344,69,TRUE
665630,1140,TRUE
123457,175,TRUE
445472,1395,TRUE
567626,25,TRUE
204558,395,TRUE
518565,1395,TRUE
516987,440,TRUE
137449,195,TRUE
780424,415,TRUE
540190,695,TRUE
148643,795,TRUE
200002,5.6,TRUE
179195,220,TRUE
158920,9,TRUE
962862,595,TRUE
989347,350,TRUE
938666,255,TRUE
968785,95,TRUE
595169,995,TRUE
681723,79.2,TRUE
884398,516,TRUE
976080,245,TRUE
172039,521.5,TRUE
998782,1495,TRUE
561518,95,TRUE
133173,425,TRUE
707741,550,TRUE
631558,399,TRUE
811281,795,TRUE
427504,845,TRUE
451093,1795,TRUE
748808,149,TRUE
624471,100,TRUE
313317,495,TRUE
610044,110,TRUE
945798,645,TRUE
695627,240,TRUE
910746,395,TRUE
220830,445,TRUE
153526,125,TRUE
769145,19,TRUE
724234,1400,TRUE
887182,1995,TRUE
518910,796,TRUE
803264,375,TRUE
392490,245,TRUE
745350,149,TRUE
533611,100,TRUE
348534,795,TRUE
119927,49,TRUE
280097,39,TRUE
547270,95,TRUE
614510,345,TRUE
370171,100,TRUE
109594,49,TRUE
776789,49,TRUE
355001,265,TRUE
513702,795,TRUE
812877,597,TRUE
788017,899,TRUE
245394,395,TRUE
528772,445,TRUE
556979,495,TRUE
869235,545,TRUE
323974,189,TRUE
778084,49,TRUE
898190,89,TRUE
691128,100,TRUE
467667,495,TRUE
430704,715,TRUE
947729,545,TRUE
784848,195,TRUE
921561,375,TRUE
196603,295,TRUE
483112,261,TRUE
146279,2875,TRUE
718634,860,TRUE
488000,395,TRUE
155343,325,TRUE
595485,890,TRUE
306084,5,TRUE
355304,1160,TRUE
713136,440,TRUE
728616,1518,TRUE
105248,1572,TRUE
152634,2625,TRUE
626425,665,TRUE
150642,467,TRUE
588494,620,TRUE
665956,2195,TRUE
965433,3913,TRUE
415777,1090,TRUE
450667,2710,TRUE
186310,2195,TRUE
788758,1650,TRUE
837755,495,TRUE
295092,1465,TRUE
910800,1590,TRUE
958931,2585,TRUE
297387,175,TRUE
444110,151,TRUE
712686,351,TRUE
566816,1277,TRUE
734377,1991,TRUE
218155,1400,TRUE
267211,1615,TRUE
475997,4685,TRUE
424287,1668,TRUE
601352,2055,TRUE
170670,99,TRUE
193052,295,TRUE
366365,295,TRUE
811553,439,TRUE
460432,1588,TRUE
166400,695,TRUE
930058,495,TRUE
271352,920,TRUE
607788,380,TRUE
754638,2725,TRUE
336997,1238,TRUE
748449,5275,TRUE
980286,3905,TRUE
319233,1080,TRUE
213532,693,TRUE
350404,995,TRUE
245081,4745,TRUE
879576,2170,TRUE
121760,2025,TRUE
858941,3225,TRUE
727719,345,TRUE
401112,415,TRUE
777421,695,TRUE
639969,1900,TRUE
193949,5990,TRUE
320472,895,TRUE
336540,545,TRUE
527685,1670,TRUE
937112,3908,TRUE
970734,1875,TRUE
454136,4200,TRUE
403478,1690,TRUE
435622,2980,TRUE
344178,2525,TRUE
396656,2616.4,TRUE
502010,3495,TRUE
766479,595,TRUE
206904,5796,TRUE
458471,1468,TRUE
516371,356,TRUE
222578,4448,TRUE
546802,1350,TRUE
364620,645,TRUE
892218,220,TRUE
535184,2845,TRUE
896371,1255,TRUE
698171,3385,TRUE
990879,3015,TRUE
589639,1345,TRUE
398732,690,TRUE
703249,3304,TRUE
703522,550,TRUE
725344,2700,TRUE
788609,3275,TRUE
525285,2125,TRUE
664512,2965,TRUE
921016,1995,TRUE
355784,745,TRUE
644541,4841,TRUE
678325,495,TRUE
504569,1940,TRUE
533070,1140,TRUE
502809,150,TRUE
416388,230,TRUE
406431,775,TRUE
845950,4805,TRUE
718951,3500,TRUE
403708,2635,TRUE
473744,2980,TRUE
224021,595,TRUE
712214,3035,TRUE
576343,1550,TRUE
755228,1545,TRUE
111905,195,TRUE
861762,1390,TRUE
614871,135,TRUE
427975,307,TRUE
551928,2140,TRUE
841781,3875,TRUE
514469,1520,TRUE
463903,1470,TRUE
557947,1445,TRUE
285350,960,TRUE
967335,1000,TRUE
539759,465,TRUE
295703,717,TRUE
404184,2545,TRUE
532820,6805,TRUE
295453,443,TRUE
301907,777,TRUE
713077,435,TRUE
411151,3935,TRUE
833264,330,TRUE
635859,15,TRUE
689795,125,TRUE
924503,149,TRUE
440866,359,TRUE
972862,451,TRUE
368866,6400,TRUE
735702,435,TRUE
294251,2415,TRUE
491962,1960,TRUE
830289,450,TRUE
821849,745,TRUE
227288,1245,TRUE
372120,2074,TRUE
635265,750,TRUE
107851,287,TRUE
992129,2170,TRUE
273146,2377,TRUE
335121,1836,TRUE
519827,195,TRUE
139081,2085,TRUE
731242,1060,TRUE
500778,850,TRUE
554824,215,TRUE
105160,205,TRUE
958651,405,TRUE
629474,475,TRUE
819308,5465,TRUE
932391,825,TRUE
722177,465,TRUE
245182,250,TRUE
984172,260,TRUE
449121,195,TRUE
817583,485,TRUE
537212,2666,TRUE
104229,1880,TRUE
237600,500,TRUE
478632,1060,TRUE
307439,580,TRUE
727323,380,TRUE
840041,1680,TRUE
520671,3475,TRUE
923109,3215,TRUE
941818,1055,TRUE
199898,1796,TRUE
397220,2395,TRUE
807340,3120,TRUE
921175,695,TRUE
261993,4185,TRUE
452634,4495,TRUE
227939,8240,TRUE
245155,2160.4,TRUE
640776,2576,TRUE
756787,380,TRUE
771722,3110,TRUE
608980,2290,TRUE
195440,1900,TRUE
375408,2500,TRUE
746265,4295,TRUE
475081,945,TRUE
728977,3675,TRUE
890760,3540,TRUE
211477,4172,TRUE
564918,1265,TRUE
506999,1250,TRUE
261285,104,TRUE
906911,375,TRUE
620398,1294,TRUE
558250,420,TRUE
924584,4740,TRUE
789511,2270,TRUE
878113,3564,TRUE
496170,80,TRUE
710506,1719,TRUE
190585,6128,TRUE
879424,2575,TRUE
606256,4695,TRUE
176692,6228,TRUE
255454,695,TRUE
686514,3535,TRUE
316652,249,TRUE
949703,170,TRUE
928312,1596,TRUE
857442,5530,TRUE
240526,2730,TRUE
669195,1620,TRUE
158647,1765,TRUE
399530,4128,TRUE
978539,1796,TRUE
706675,1195,TRUE
680180,1195,TRUE
726062,1475,TRUE
749050,595,TRUE
809235,2875,TRUE
908489,2275,TRUE
641756,357,TRUE
991379,758,TRUE
471432,370,TRUE
763794,550,TRUE
636810,2250,TRUE
659042,3155,TRUE
494910,375,TRUE
977798,619,TRUE
547244,609,TRUE
374200,385,TRUE
643434,265,TRUE
945508,265,TRUE
843115,995,TRUE
573980,580,TRUE
476461,4335,TRUE
582512,1645,TRUE
533587,2425,TRUE
